Column Name,Question,Values,,
MM5_13,"MM5.13.Apart from today, when was the last time you conducted any financial activity with this mobile money service? Vodafone M-Pesa","1=Yesterday
2=In the past 7 days
3=In the past 30 days
4=In the past 90 days
5=More than 90 days ago",,
MM5_14,"MM5.14.Apart from today, when was the last time you conducted any financial activity with this mobile money service? Union Bank Money","1=Yesterday
2=In the past 7 days
3=In the past 30 days
4=In the past 90 days
5=More than 90 days ago",,
MM5_15,"MM5.15.Apart from today, when was the last time you conducted any financial activity with this mobile money service? Other1 (specify)","1=Yesterday
2=In the past 7 days
3=In the past 30 days
4=In the past 90 days
5=More than 90 days ago",,
MM5_16,"MM5.16.Apart from today, when was the last time you conducted any financial activity with this mobile money service? Other2 (specify)","1=Yesterday
2=In the past 7 days
3=In the past 30 days
4=In the past 90 days
5=More than 90 days ago",,
MM5A_1,MM5A.1.When/what time do you typically conduct any financial activity using mobile money service? Aircel Money,"1=Morning
2=Afternoon
3=Evening
4=At night",,
MM5A_2,MM5A.2.When/what time do you typically conduct any financial activity using mobile money service? Airtel Money,"1=Morning
2=Afternoon
3=Evening
4=At night",,
MM5A_3,MM5A.3.When/what time do you typically conduct any financial activity using mobile money service? Alpha Money ,"1=Morning
2=Afternoon
3=Evening
4=At night",,
MM5A_4,MM5A.4.When/what time do you typically conduct any financial activity using mobile money service? Beam Money,"1=Morning
2=Afternoon
3=Evening
4=At night",,
MM5A_5,MM5A.5.When/what time do you typically conduct any financial activity using mobile money service? EkoCounter,"1=Morning
2=Afternoon
3=Evening
4=At night",,
MM5A_6,MM5A.6.When/what time do you typically conduct any financial activity using mobile money service? Idea Mycash,"1=Morning
2=Afternoon
3=Evening
4=At night",,
MM5A_7,MM5A.7.When/what time do you typically conduct any financial activity using mobile money service? Loop wallet (M-Pay) ,"1=Morning
2=Afternoon
3=Evening
4=At night",,
MM5A_8,MM5A.8.When/what time do you typically conduct any financial activity using mobile money service? Money on Mobile,"1=Morning
2=Afternoon
3=Evening
4=At night",,
MM5A_9,MM5A.9.When/what time do you typically conduct any financial activity using mobile money service? MRupee,"1=Morning
2=Afternoon
3=Evening
4=At night",,
MM5A_10,MM5A.10.When/what time do you typically conduct any financial activity using mobile money service? Oxicash,"1=Morning
2=Afternoon
3=Evening
4=At night",,
MM5A_11,MM5A.11.When/what time do you typically conduct any financial activity using mobile money service? State Bank Mobicash,"1=Morning
2=Afternoon
3=Evening
4=At night",,
MM5A_12,MM5A.12.When/what time do you typically conduct any financial activity using mobile money service? Suvidhaa money ,"1=Morning
2=Afternoon
3=Evening
4=At night",,
MM5A_13,MM5A.13.When/what time do you typically conduct any financial activity using mobile money service? Vodafone M-Pesa,"1=Morning
2=Afternoon
3=Evening
4=At night",,
MM5A_14,MM5A.14.When/what time do you typically conduct any financial activity using mobile money service? Union Bank Money,"1=Morning
2=Afternoon
3=Evening
4=At night",,
MM5A_15,MM5A.15.When/what time do you typically conduct any financial activity using mobile money service? Other1 (specify),"1=Morning
2=Afternoon
3=Evening
4=At night",,
MM5A_16,MM5A.16.When/what time do you typically conduct any financial activity using mobile money service? Other2 (specify),"1=Morning
2=Afternoon
3=Evening
4=At night",,
MM6_1,MM6.1.Do you have a registered account (account registered in your name) with this mobile money service? Aircel Money,"1=Yes
2=No",,
MM6_2,MM6.2.Do you have a registered account (account registered in your name) with this mobile money service? Airtel Money,"1=Yes
2=No",,
MM6_3,MM6.3.Do you have a registered account (account registered in your name) with this mobile money service? Alpha Money ,"1=Yes
2=No",,
MM6_4,MM6.4.Do you have a registered account (account registered in your name) with this mobile money service? Beam Money,"1=Yes
2=No",,
MM6_5,MM6.5.Do you have a registered account (account registered in your name) with this mobile money service? EkoCounter,"1=Yes
2=No",,
MM6_6,MM6.6.Do you have a registered account (account registered in your name) with this mobile money service? Idea Mycash,"1=Yes
2=No",,
MM6_7,MM6.7.Do you have a registered account (account registered in your name) with this mobile money service? Loop wallet (M-Pay) ,"1=Yes
2=No",,
MM6_8,MM6.8.Do you have a registered account (account registered in your name) with this mobile money service? Money on Mobile,"1=Yes
2=No",,
MM6_9,MM6.9.Do you have a registered account (account registered in your name) with this mobile money service? MRupee,"1=Yes
2=No",,
MM6_10,MM6.10.Do you have a registered account (account registered in your name) with this mobile money service? Oxicash,"1=Yes
2=No",,
MM6_11,MM6.11.Do you have a registered account (account registered in your name) with this mobile money service? State Bank Mobicash,"1=Yes
2=No",,
MM6_12,MM6.12.Do you have a registered account (account registered in your name) with this mobile money service? Suvidhaa money ,"1=Yes
2=No",,
MM6_13,MM6.13.Do you have a registered account (account registered in your name) with this mobile money service? Vodafone M-Pesa,"1=Yes
2=No",,
MM6_14,MM6.14.Do you have a registered account (account registered in your name) with this mobile money service? Union Bank Money,"1=Yes
2=No",,
MM6_15,MM6.15.Do you have a registered account (account registered in your name) with this mobile money service? Other1 (specify),"1=Yes
2=No",,
MM6_16,MM6.16.Do you have a registered account (account registered in your name) with this mobile money service? Other2 (specify),"1=Yes
2=No",,
MM7_1,MM7.1.Did you register for this mobile money account before or after you started using this mobile money service?Aircel Money,"1=Before
2=After
99=DK",,
MM7_2,MM7.2.Did you register for this mobile money account before or after you started using this mobile money service?Airtel Money,"1=Before
2=After
99=DK",,
MM7_3,MM7.3.Did you register for this mobile money account before or after you started using this mobile money service?Alpha Money ,"1=Before
2=After
99=DK",,
MM7_4,MM7.4.Did you register for this mobile money account before or after you started using this mobile money service?Beam Money,"1=Before
2=After
99=DK",,
MM7_5,MM7.5.Did you register for this mobile money account before or after you started using this mobile money service?EkoCounter,"1=Before
2=After
99=DK",,
MM7_6,MM7.6.Did you register for this mobile money account before or after you started using this mobile money service?Idea Mycash,"1=Before
2=After
99=DK",,
MM7_7,MM7.7.Did you register for this mobile money account before or after you started using this mobile money service?Loop wallet (M-Pay) ,"1=Before
2=After
99=DK",,
MM7_8,MM7.8.Did you register for this mobile money account before or after you started using this mobile money service?Money on Mobile,"1=Before
2=After
99=DK",,
MM7_9,MM7.9.Did you register for this mobile money account before or after you started using this mobile money service?MRupee,"1=Before
2=After
99=DK",,
MM7_10,MM7.10.Did you register for this mobile money account before or after you started using this mobile money service?Oxicash,"1=Before
2=After
99=DK",,
MM7_11,MM7.11.Did you register for this mobile money account before or after you started using this mobile money service?State Bank Mobicash,"1=Before
2=After
99=DK",,
MM7_12,MM7.12.Did you register for this mobile money account before or after you started using this mobile money service?Suvidhaa money ,"1=Before
2=After
99=DK",,
MM7_13,MM7.13.Did you register for this mobile money account before or after you started using this mobile money service?Vodafone M-Pesa,"1=Before
2=After
99=DK",,
MM7_14,MM7.14.Did you register for this mobile money account before or after you started using this mobile money service?Union Bank Money,"1=Before
2=After
99=DK",,
MM7_15,MM7.15.Did you register for this mobile money account before or after you started using this mobile money service?Other1 (specify),"1=Before
2=After
99=DK",,
MM7_16,MM7.16.Did you register for this mobile money account before or after you started using this mobile money service?Other2 (specify),"1=Before
2=After
99=DK",,
MM8_1,"MM8.1.Apart from today, when was the last time you conducted any financial activity using these registered accounts? Aircel Money","1=Yesterday
2=In the past 7 days
3=In the past 30 days
4=In the past 90 days
5=More than 90 days ago
6=Never",,
MM8_2,"MM8.2.Apart from today, when was the last time you conducted any financial activity using these registered accounts? Airtel Money","1=Yesterday
2=In the past 7 days
3=In the past 30 days
4=In the past 90 days
5=More than 90 days ago
6=Never",,
MM8_3,"MM8.3.Apart from today, when was the last time you conducted any financial activity using these registered accounts? Alpha Money ","1=Yesterday
2=In the past 7 days
3=In the past 30 days
4=In the past 90 days
5=More than 90 days ago
6=Never",,
MM8_4,"MM8.4.Apart from today, when was the last time you conducted any financial activity using these registered accounts? Beam Money","1=Yesterday
2=In the past 7 days
3=In the past 30 days
4=In the past 90 days
5=More than 90 days ago
6=Never",,
MM8_5,"MM8.5.Apart from today, when was the last time you conducted any financial activity using these registered accounts? EkoCounter","1=Yesterday
2=In the past 7 days
3=In the past 30 days
4=In the past 90 days
5=More than 90 days ago
6=Never",,
MM8_6,"MM8.6.Apart from today, when was the last time you conducted any financial activity using these registered accounts? Idea Mycash","1=Yesterday
2=In the past 7 days
3=In the past 30 days
4=In the past 90 days
5=More than 90 days ago
6=Never",,
MM8_7,"MM8.7.Apart from today, when was the last time you conducted any financial activity using these registered accounts? Loop wallet (M-Pay) ","1=Yesterday
2=In the past 7 days
3=In the past 30 days
4=In the past 90 days
5=More than 90 days ago
6=Never",,
MM8_8,"MM8.8.Apart from today, when was the last time you conducted any financial activity using these registered accounts? Money on Mobile","1=Yesterday
2=In the past 7 days
3=In the past 30 days
4=In the past 90 days
5=More than 90 days ago
6=Never",,
